"","ev_id","ev_year","ev_month","prim_rsn","sec_rsn","sub1_rsn","sub2_rsn","sub3_rsn"
"25200","20150515X42939",2015,3,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Surface speed/braking","Not attained/maintained "
"25201","20150515X50152",2015,4,"Aircraft","Aircraft oper/perf/capability","Aircraft capability","Landing distance","Not attained/maintained"
"25202","20150515X50152",2015,4,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25203","20150515X50152",2015,4,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"25204","20150516X60316",2015,5,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25205","20150516X60316",2015,5,"Personnel issues","Physical","Impairment/incapacitation","Illicit drug","Pilot "
"25206","20150516X60316",2015,5,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"25207","20150516X60316",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"25208","20150516X84711",2015,5,"Aircraft","Fluids/misc hardware","Misc hardware","Fasteners","Incorrect use/operation"
"25209","20150516X84711",2015,5,"Aircraft","Aircraft power plant","Engine controls","Power lever","Malfunction "
"25210","20150517X24331",2015,5,"Personnel issues","Task performance","Inspection","Scheduled/routine inspection","Maintenance personnel "
"25211","20150517X24331",2015,5,"Environmental issues","Physical environment","Terrain","Rough terrain","Contributed to outcome"
"25212","20150517X24331",2015,5,"Aircraft","Aircraft power plant","Turbocharging (recip only)","Turbocharger","Fatigue/wear/corrosion "
"25213","20150518X01655",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Tree(s)","Contributed to outcome"
"25214","20150518X01655",2015,5,"Environmental issues","Physical environment","Object/animal/substance","(general)","Effect on operation "
"25215","20150518X01655",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25216","20150518X10336",2015,5,"Aircraft","Aircraft handling/service","Maintenance/inspections","(general)","Incorrect service/maintenance "
"25217","20150518X10336",2015,5,"Personnel issues","Task performance","Maintenance","(general)","Maintenance personnel "
"25218","20150518X10336",2015,5,"Aircraft","Aircraft power plant","Engine (reciprocating)","(general)","Malfunction "
"25219","20150518X10336",2015,5,"Aircraft","Aircraft power plant","Engine (reciprocating)","(general)","Incorrect service/maintenance "
"25220","20150518X12459",2015,5,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid management "
"25221","20150518X12459",2015,5,"Personnel issues","Action/decision","Action","Delayed action","Pilot "
"25222","20150518X12459",2015,5,"Personnel issues","Psychological","Attention/monitoring","Task monitoring/vigilance","Pilot "
"25223","20150518X12459",2015,5,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Fluid level "
"25224","20150518X12459",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Ground vehicle","Contributed to outcome"
"25225","20150518X12459",2015,5,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"25226","20150518X41251",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Crosswind correction","Not attained/maintained"
"25227","20150518X41251",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25228","20150518X41251",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Instructor/check pilot "
"25229","20150518X63512",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25230","20150518X63512",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Landing flare","Not attained/maintained "
"25231","20150519X02228",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25232","20150519X02228",2015,5,"Environmental issues","Physical environment","Runway/land/takeoff/taxi surface","Choppy","Effect on operation "
"25233","20150519X02228",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25234","20150519X12927",2015,5,"Personnel issues","Action/decision","Action","Incorrect action performance","Pilot "
"25235","20150519X12927",2015,5,"Environmental issues","Conditions/weather/phenomena","Temp/humidity/pressure","Conducive to carburetor icing","Contributed to outcome "
"25236","20150519X32600",2015,5,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25237","20150519X32600",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25238","20150519X32600",2015,5,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Pilot "
"25239","20150519X32600",2015,5,"Personnel issues","Task performance","Planning/preparation","Weather planning","Pilot"
"25240","20150519X32600",2015,5,"Personnel issues","Action/decision","Info processing/decision","Identification/recognition","Pilot "
"25241","20150519X32600",2015,5,"Environmental issues","Conditions/weather/phenomena","Convective weather","Thunderstorm","Contributed to outcome "
"25242","20150519X90449",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25243","20150519X90449",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Directional control","Not attained/maintained "
"25244","20150520X11113",2015,5,"Personnel issues","Psychological","Attention/monitoring","Task monitoring/vigilance","Instructor/check pilot "
"25245","20150520X11113",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25246","20150520X11113",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"25247","20150520X20050",2015,5,"Not determined","Not determined","(general)","(general)","Unknown/Not determined "
"25248","20150520X41333",2015,5,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip engine power section","Failure "
"25249","20150520X41333",2015,5,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip eng cyl section","Failure "
"25250","20150520X45130",2015,5,"Aircraft","Aircraft power plant","Engine (reciprocating)","Recip eng cyl section","Failure "
"25251","20150520X45130",2015,5,"Environmental issues","Physical environment","Object/animal/substance","Fence/fence post","Contributed to outcome"
"25252","20150520X45130",2015,5,"Organizational issues","Development","Manufacture/production","Equipment manufacture","Manufacturer "
"25253","20150520X61427",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Angle of attack","Not attained/maintained "
"25254","20150520X61427",2015,5,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25255","20150520X61427",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25256","20150520X61427",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Airspeed","Not attained/maintained "
"25257","20150520X71702",2015,5,"Aircraft","Aircraft power plant","Engine fuel and control","Fuel controlling system","Inadequate inspection "
"25258","20150520X71702",2015,5,"Aircraft","Aircraft power plant","Engine fuel and control","Fuel controlling system","Fatigue/wear/corrosion "
"25259","20150520X71702",2015,5,"Personnel issues","Task performance","Maintenance","Scheduled/routine maintenance","Maintenance personnel "
"25260","20150520X94628",2015,5,"Aircraft","Aircraft systems","Landing gear system","Gear extension and retract sys","Not used/operated "
"25261","20150520X94628",2015,5,"Personnel issues","Action/decision","Action","Lack of action","Pilot "
"25262","20150521X10749",2015,5,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","(general)","Decision related to condition "
"25263","20150521X10749",2015,5,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25264","20150521X10749",2015,5,"Personnel issues","Psychological","Perception/orientation/illusion","Spatial disorientation","Pilot "
"25265","20150521X10749",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25266","20150521X53507",2015,5,"Aircraft","Aircraft systems","Electrical power system","Starter","generator"
"25267","20150521X53507",2015,5,"Personnel issues","Action/decision","Action","Lack of action","Pilot "
"25268","20150521X53507",2015,5,"Personnel issues","Task performance","Use of equip/info","Use of policy/procedure","Pilot "
"25269","20150521X90444",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25270","20150521X90444",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Descent/approach/glide path","Not attained/maintained "
"25271","20150521X90444",2015,5,"Environmental issues","Physical environment","Terrain","Sloped/uneven","Contributed to outcome"
"25272","20150522X35135",2015,5,"Personnel issues","Task performance","Use of equip/info","Aircraft control","Pilot "
"25273","20150522X35135",2015,5,"Environmental issues","Conditions/weather/phenomena","Wind","Variable wind","Contributed to outcome"
"25274","20150522X44142",2015,5,"Environmental issues","Physical environment","Terrain","Mountainous/hilly terrain","Not specified"
"25275","20150522X44142",2015,5,"Aircraft","Aircraft oper/perf/capability","Performance/control parameters","Altitude","Not attained/maintained "
"25276","20150522X44142",2015,5,"Personnel issues","Action/decision","Info processing/decision","Decision making/judgment","Pilot "
"25277","20150522X44142",2015,5,"Environmental issues","Conditions/weather/phenomena","Ceiling/visibility/precip","Below VFR minima","Effect on operation"
"25278","20150523X02458",2015,5,"Aircraft","Aircraft systems","Fuel system","Fuel pumps","Incorrect service/maintenance "
"25279","20150523X02458",2015,5,"Aircraft","Aircraft propeller/rotor","Propeller system","Propeller feather/reversing","Not installed/available "
"25280","20150523X02458",2015,5,"Aircraft","Aircraft propeller/rotor","Propeller system","Propeller feather/reversing","Not used/operated "
"25281","20150523X02458",2015,5,"Personnel issues","Action/decision","Action","Delayed action","Pilot "
"25282","20150523X02458",2015,5,"Aircraft","Fluids/misc hardware","Fluids","Fuel","Not specified "
"25283","20150523X13659",2015,5,"Personnel issues","Task performance","Inspection","Preflight inspection","Cabin crew "
"25284","20150523X13659",2015,5,"Environmental issues","Task environment","Physical workspace","Positioning/available space","Effect on operation "
"25285","20150523X13659",2015,5,"Personnel issues","Task performance","Use of equip/info","Use of equip/system","Cabin crew "
